Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,KMeans_Cluster
48.0,3.0000000000000004,41.0,4.0,1.0,3.0,28096.381338072108,1672.0,6921.7470025117855,0.696,1370.0893581361702,39.0,0.625,0.179,0,0,0,0,1
56.0,5.0,43.0,4.0,1.0,1.0,25021.820242273778,2517.0,462.9218717857392,0.938,1257.9209295597798,30.999999999999996,0.824,0.911,0,0,1,0,2
41.0,3.0000000000000004,36.0,5.0,3.0,2.0,31511.795049250413,1044.0,13383.058793317121,1.08,1257.9209295597798,28.0,0.688,0.06,1,1,0,0,0
60.00000000000001,1.0,36.0,3.0000000000000004,2.0,1.0,25234.366167214917,2493.0,697.9559610083551,0.665,1882.2573262781534,44.00000000000001,1.067,0.78,0,1,0,0,1
34.0,4.0,26.0,3.0000000000000004,3.0,2.0,26147.991086753147,1786.0,3164.6585217509237,1.06,2284.4548971089243,63.0,0.575,0.35,1,0,1,0,2
56.0,3.0000000000000004,39.0,3.0000000000000004,1.0,2.0,25601.019488803955,2517.0,1408.9693733461286,0.484,1257.9209295597798,28.0,1.067,0.636,1,1,0,0,0
60.00000000000001,1.0,48.0,5.0,3.0,1.0,25206.105496522367,1985.0,1136.1912508219373,1.108,1592.7244354455036,41.0,0.864,0.632,0,1,0,0,1
38.0,2.0,32.0,5.0,3.0,3.0,24776.309298226137,0.0,2193.0227282328237,0.479,1257.9209295597798,28.0,0.3677,0.0,0,0,1,0,2
49.00000000000001,3.0000000000000004,44.0,5.0,2.0,2.0,33173.04743415853,2008.0,15530.560665330084,0.691,1283.1313214885577,33.0,0.5,0.093,1,0,0,1,0
58.0,2.0,45.00000000000001,3.0000000000000004,2.0,1.0,26751.259096525057,1535.0000000000002,4538.4916418206085,1.108,1579.5380385851374,47.0,0.88,0.24,1,0,1,0,2
41.0,4.0,30.999999999999996,4.0,2.0,3.0,24831.07976001684,1658.0,709.7147413952346,0.638,1257.9209295597798,28.0,1.0,0.698,0,0,1,0,2
33.0,2.0,22.0,3.0000000000000004,3.0,3.0,24627.32957141273,1721.0,462.9218717857392,0.68,1357.6925090891502,37.0,0.762,0.877,1,1,0,0,0
47.0,4.0,37.0,6.000000000000001,2.0,2.0,25745.6871353412,1084.0,3034.844949906929,0.63,1257.9209295597798,29.000000000000004,0.381,0.255,0,0,1,0,2
56.0,1.0,49.0,5.0,1.0,1.0,26146.569726770347,1152.0,3735.672818538106,0.9400000000000001,1989.4106912227105,45.00000000000001,0.607,0.226,0,1,0,0,1
51.0,1.0,45.00000000000001,3.0000000000000004,2.0,3.0,25248.974286680786,2517.0,703.8358519874246,0.949,1330.0071497447989,33.0,1.067,0.78,1,0,1,0,2
49.00000000000001,1.0,41.0,6.000000000000001,1.0,3.0,32636.562875545416,977.0,15301.509642016228,0.8930000000000001,1257.9209295597798,36.0,0.714,0.048,1,0,0,1,0
50.0,1.0,39.0,3.0000000000000004,2.0,3.0,35356.714720075615,2137.0,19022.76888504731,1.048,1257.9209295597798,28.0,0.562,0.078,1,0,1,0,2
55.0,3.0000000000000004,47.0,5.0,2.0,1.0,24610.459041473685,1540.0,462.9218717857392,1.108,2265.418962203053,50.00000000000001,0.786,0.798,0,1,0,0,1
33.0,0.0,22.0,6.000000000000001,3.0,2.0,24934.45211765465,2019.0000000000002,561.4573124395872,0.525,2526.5296003032004,40.0,0.4809999999999999,0.781,1,0,1,0,2
58.0,1.0,47.0,3.0000000000000004,3.0,3.0,29330.462777782905,1799.0,9054.208422959848,1.022,1257.9209295597798,28.0,0.556,0.148,1,1,0,0,0
46.0,3.0000000000000004,42.0,3.0000000000000004,2.0,2.0,37777.86770087713,2113.0,22770.110281067744,0.618,1342.4231017781326,30.999999999999996,1.067,0.061,1,0,1,0,2
48.0,4.0,30.999999999999996,6.000000000000001,3.0,1.0,37777.86770087713,1013.0,22770.110281067744,0.575,1257.9209295597798,37.0,0.85,0.029,1,1,0,0,0
42.0,4.0,32.0,4.0,1.0,2.0,26338.845123349085,0.0,5107.24243693855,0.62,1344.3324872369844,32.0,0.684,0.0,1,0,0,0,0
37.0,4.0,28.000000000000004,4.0,1.0,2.0,28400.947529888508,1203.0,7853.430955035605,0.93,1438.594443445472,40.0,1.0,0.12,1,1,0,0,0
60.00000000000001,0.0,49.0,5.0,3.0,1.0,25409.239245237015,2318.0,1218.3478393617927,1.108,1597.4315194058875,30.999999999999996,0.824,0.651,0,1,0,0,1
50.0,3.0000000000000004,44.0,4.0,3.0,4.0,32489.046074125155,1513.0,14709.736425703017,0.802,1828.4401367250925,55.0,0.41,0.076,1,0,1,0,2
41.0,1.0,30.999999999999996,6.000000000000001,3.0,2.0,26085.868067730236,838.0,3902.2036490569108,0.591,1463.2683649548583,32.0,0.455,0.169,0,0,1,0,2
48.0,3.0000000000000004,40.0,3.0000000000000004,2.0,3.0,25194.89198957002,1603.0,1481.858523986221,1.108,1413.8866040889282,37.0,0.609,0.514,0,0,0,0,1
46.0,2.0,41.0,4.0,2.0,1.0,33137.01428426671,2332.0,15262.97202681621,0.755,1295.579685109127,37.0,0.609,0.108,1,0,1,0,2
60.00000000000001,0.0,49.0,4.0,2.0,2.0,26338.845123349085,1412.0,3867.3524103847576,0.722,1273.549787064739,37.99999999999999,0.462,0.257,1,0,1,0,2
59.0,0.0,49.0,4.0,3.0,2.0,26342.613314498496,1124.0,4130.988479414389,1.108,1918.3543542965556,49.0,1.067,0.204,0,1,0,0,1
39.0,3.0000000000000004,28.000000000000004,5.0,3.0,1.0,27156.756201572673,1466.0,5358.184677931348,0.512,1414.8375339095346,28.0,0.556,0.202,0,0,0,1,1
51.0,3.0000000000000004,40.0,6.000000000000001,3.0,2.0,27182.939951599772,1692.0,5213.170056866395,0.701,1257.9209295597798,29.000000000000004,0.611,0.231,1,1,0,0,0
45.0,2.0,25.000000000000004,3.0000000000000004,4.0,3.0,24366.0144944077,0.0,1409.2573965128302,0.676,1257.9209295597798,28.0,0.421,0.0,1,1,0,0,0
48.0,4.0,30.0,4.0,3.0,3.0,27362.908112342302,1387.0000000000002,5808.207124724177,0.8610000000000001,1565.3990127622956,39.0,0.56,0.18,1,0,1,0,2
47.0,1.0,37.0,6.000000000000001,3.0,1.0,24671.945367437605,0.0,1994.4254828063295,0.865,1266.839672589857,28.0,1.067,0.0,1,1,0,0,0
41.0,2.0,32.0,3.0000000000000004,1.0,3.0,29610.273372080148,2517.0,9004.166700589105,0.8920000000000001,1257.9209295597798,37.0,0.3677,0.197,1,1,0,0,0
48.0,4.0,36.0,3.0000000000000004,3.0,2.0,34971.08174053789,1601.0,18714.214467787184,0.49299999999999994,1561.626726689369,36.0,0.3677,0.061,1,1,0,0,0
50.0,4.0,36.0,6.000000000000001,2.0,1.0,25198.792770993834,1928.0,1176.8107141218936,0.4620000000000001,1597.4315194058875,45.99999999999999,0.533,0.617,0,0,1,0,2
56.0,2.0,48.0,6.000000000000001,1.0,2.0,26067.35086818713,2259.0,2572.900567823744,1.108,2119.7174854649916,53.00000000000001,0.606,0.458,0,1,0,0,1
39.0,2.0,36.0,6.000000000000001,3.0,3.0,28158.85686023287,0.0,8373.62207944941,0.605,1257.9209295597798,28.0,0.929,0.0,0,0,1,0,2
47.0,1.0,37.0,6.000000000000001,3.0,3.0,29145.339439292504,1667.0,8824.962251503455,0.566,1470.8535314967162,35.0,0.3677,0.142,1,1,0,0,0
44.0,2.0,33.0,4.0,1.0,3.0,29821.662820537917,0.0,11251.465704956907,1.058,1364.3687979351125,50.00000000000001,0.515,0.0,1,0,1,0,2
43.0,2.0,37.0,3.0000000000000004,3.0,1.0,24366.0144944077,0.0,1409.2573965128302,1.004,1257.9209295597798,28.0,0.3677,0.0,0,1,0,0,1
59.0,1.0,36.0,3.0000000000000004,2.0,3.0,26899.793616085957,0.0,6127.891067912429,0.749,1257.9209295597798,28.0,0.5,0.0,1,1,0,0,0
40.0,4.0,28.000000000000004,4.0,2.0,2.0,34065.452923433695,1788.0,17138.395771933476,0.631,1398.6648808481586,34.00000000000001,0.3677,0.075,1,0,0,0,0
60.00000000000001,2.0,49.0,4.0,2.0,4.0,24802.96571583338,1010.0,1283.9325897037702,0.81,1257.9209295597798,35.0,0.591,0.436,1,1,0,0,0
48.0,1.0,29.0,4.0,3.0,2.0,32281.48974675102,1040.0,14673.146970910999,0.9040000000000001,1703.4841989581155,50.00000000000001,0.852,0.054,1,1,0,0,0
44.0,2.0,34.0,5.0,3.0,1.0,26257.252799424274,1993.0,3186.5506886758926,0.777,1724.0590490116429,39.0,0.625,0.374,1,0,1,0,2
45.0,4.0,30.0,6.000000000000001,2.0,2.0,31605.929164306304,894.0,13642.673173461468,1.108,1730.6006561756437,39.0,1.053,0.051,1,0,1,0,2
39.0,2.0,34.0,6.000000000000001,3.0,2.0,31530.723840877825,0.0,14115.612591920228,1.078,1811.7054331937586,37.0,0.85,0.0,1,1,0,0,0
40.0,4.0,25.000000000000004,3.0000000000000004,3.0,1.0,24626.83350215016,0.0,1908.4205639245824,0.684,1257.9209295597798,28.0,0.688,0.0,1,0,0,1,0
60.00000000000001,0.0,49.0,3.0000000000000004,3.0,2.0,27529.18162680467,0.0,7258.080500330356,0.749,1257.9209295597798,28.0,0.3677,0.0,1,1,0,0,0
33.0,0.0,22.0,6.000000000000001,1.0,2.0,25279.143971940357,1616.0,1634.8080320068798,0.466,2648.574923376523,53.99999999999999,0.3677,0.491,1,0,1,0,2
60.00000000000001,0.0,49.0,5.0,3.0,2.0,24844.388603273568,1728.0,667.5605556999442,0.652,1615.3072046187092,53.00000000000001,0.606,0.719,1,0,1,0,2
53.99999999999999,3.0000000000000004,42.0,6.000000000000001,1.0,1.0,28060.62798822409,1999.0,6587.061900392258,0.812,1422.4431618660312,37.0,0.762,0.216,0,0,1,0,2
60.00000000000001,0.0,36.0,6.000000000000001,3.0,3.0,25465.390863141627,895.0,2673.0054855943204,0.658,1665.0772006310608,48.0,0.371,0.244,1,1,0,0,0
56.99999999999999,2.0,49.0,2.0,4.0,3.0,26787.061200368033,0.0,5923.803233130805,0.856,1257.9209295597798,28.0,0.3677,0.0,1,1,0,0,0
59.0,0.0,48.0,4.0,2.0,2.0,24465.714090906105,0.0,1600.453441988887,0.533,1507.7854482864716,44.00000000000001,0.63,0.0,1,0,1,0,2
46.0,4.0,38.0,3.0000000000000004,3.0,2.0,25783.551794625888,2480.0,1807.018978013671,0.543,1352.9222126095456,36.0,1.067,0.572,1,0,1,0,2
44.0,4.0,32.0,5.0,3.0,2.0,25251.408346163014,1034.0,2131.965188799291,0.759,1257.9209295597798,29.000000000000004,0.706,0.32,1,0,1,0,2
48.0,4.0,36.0,1.0,3.0,1.0,29205.866609160505,2517.0,8270.681394534042,0.766,1257.9209295597798,28.0,0.3677,0.212,1,0,1,0,2
43.0,2.0,24.0,4.0,2.0,1.0,37777.86770087713,1938.0,22770.110281067744,0.4620000000000001,1257.9209295597798,45.00000000000001,0.406,0.056,1,0,0,0,0
56.99999999999999,4.0,38.0,6.000000000000001,4.0,2.0,32469.092549581237,1961.0,14382.322880958154,1.108,2165.376200258045,58.00000000000001,0.706,0.099,1,1,0,0,0
46.0,3.0000000000000004,36.0,4.0,2.0,2.0,34394.96322780681,1728.9999999999998,17710.038985409537,0.4620000000000001,1387.2401227962555,36.0,0.5,0.07,1,0,0,1,0
40.0,3.0000000000000004,36.0,4.0,2.0,1.0,25441.199267106178,1975.0,1610.9543064398733,0.708,1444.2914323996638,28.0,1.067,0.545,1,0,0,1,0
53.99999999999999,1.0,36.0,4.0,1.0,2.0,26653.4195782287,960.0,4857.068728379792,0.709,1799.60956111826,59.00000000000001,0.405,0.155,1,1,0,0,0
56.99999999999999,1.0,48.0,5.0,1.0,1.0,28810.88277243874,1945.0,8004.444944447215,0.886,1261.0861514139683,29.000000000000004,0.526,0.178,0,0,1,0,2
44.0,4.0,28.000000000000004,6.000000000000001,2.0,3.0,28978.751285153787,0.0,9804.537126142193,0.695,1257.9209295597798,28.0,0.5,0.0,1,1,0,0,0
47.0,2.0,35.0,3.0000000000000004,2.0,2.0,26357.68178786254,1184.0,4106.135994028178,0.8500000000000001,1317.5826151794001,37.99999999999999,0.652,0.214,0,1,0,0,1
47.0,4.0,36.0,4.0,1.0,1.0,32415.432233445812,706.0,15111.617338628545,1.108,1257.9209295597798,58.00000000000001,0.3677,0.036,1,1,0,0,0
50.0,2.0,43.0,6.000000000000001,2.0,3.0,25102.11297242375,1412.0,1482.8165664296198,0.763,1449.0375442278269,28.0,0.857,0.482,0,1,0,0,1
53.0,3.0000000000000004,33.0,4.0,3.0,3.0,26169.77762851078,1618.0,3359.375286164862,1.073,1899.8521137415428,44.00000000000001,0.76,0.314,0,1,0,0,1
56.0,1.0,44.0,5.0,3.0,3.0,24498.598423788153,0.0,1663.4107574761308,0.701,1257.9209295597798,28.0,0.3677,0.0,1,1,0,0,0
55.0,1.0,45.99999999999999,2.0,2.0,3.0,24366.0144944077,0.0,1409.2573965128302,1.037,1257.9209295597798,28.0,1.067,0.0,1,1,0,0,0
53.0,4.0,36.0,6.000000000000001,1.0,3.0,25125.087807684657,1170.0,1758.5823377488227,1.108,1741.809303839197,45.00000000000001,1.067,0.393,0,1,0,0,1
60.00000000000001,1.0,49.0,1.0,2.0,2.0,26323.768064583757,788.0,4392.625956354291,0.526,1257.9209295597798,28.0,0.3677,0.144,1,1,0,0,0
56.99999999999999,2.0,38.0,3.0000000000000004,1.0,2.0,25008.582611921574,1822.0,902.1841649220485,0.593,1257.9209295597798,28.0,0.923,0.666,1,1,0,0,0
50.0,2.0,37.0,6.000000000000001,2.0,1.0,24366.0144944077,862.0,571.5905008485669,0.65,1370.0893581361702,40.0,0.3677,0.599,1,1,0,0,0
52.0,2.0,44.0,5.0,1.0,1.0,37777.86770087713,2174.0,22770.110281067744,0.4620000000000001,1583.3065677948753,50.00000000000001,0.515,0.063,1,0,1,0,2
60.00000000000001,0.0,36.0,6.000000000000001,2.0,2.0,24633.777794914327,1311.0,658.7310668870234,0.9949999999999999,1471.8014522837934,43.00000000000001,0.536,0.663,1,1,0,0,0
49.00000000000001,4.0,40.0,3.0000000000000004,1.0,1.0,27817.375839410295,2252.0,5923.803233130805,0.831,1507.7854482864716,37.99999999999999,0.652,0.258,1,1,0,0,0
46.0,4.0,41.0,4.0,1.0,1.0,27807.914847471577,1377.9999999999998,6634.9553428563695,0.799,1562.5698724327312,45.00000000000001,0.452,0.159,0,0,0,0,1
42.0,1.0,36.0,6.000000000000001,1.0,2.0,28056.60331693969,710.0,7628.870903764927,0.735,1257.9209295597798,30.0,0.5,0.077,1,1,0,0,0
45.0,3.0000000000000004,33.0,6.000000000000001,4.0,1.0,27365.19148727901,1430.0,5776.075262348372,0.822,1257.9209295597798,37.0,0.85,0.185,1,1,0,0,0
45.0,4.0,38.0,3.0000000000000004,4.0,3.0,26056.90069354994,0.0,4589.311778449852,0.9930000000000001,1257.9209295597798,28.0,0.75,0.0,0,1,0,0,1
44.0,3.0000000000000004,38.0,6.000000000000001,1.0,3.0,27138.369256293074,0.0,6558.128498297712,0.685,1257.9209295597798,28.0,0.5,0.0,0,1,0,0,1
60.00000000000001,0.0,48.0,6.000000000000001,2.0,2.0,33218.99023360568,0.0,16861.564296482764,0.676,1713.774567990329,53.99999999999999,0.543,0.0,1,0,1,0,2
55.0,3.0000000000000004,44.0,3.0000000000000004,2.0,2.0,24805.432816387045,0.0,2248.350820291821,0.737,1257.9209295597798,28.0,0.5,0.0,1,1,0,0,0
44.0,4.0,29.0,4.0,2.0,2.0,27397.598412222058,0.0,7023.073242543593,0.4620000000000001,1257.9209295597798,30.0,0.429,0.0,1,0,0,0,0
55.0,1.0,36.0,4.0,1.0,3.0,24366.0144944077,361.0,1060.9189813517648,0.9629999999999999,1257.9209295597798,28.0,0.692,0.251,0,1,0,0,1
56.99999999999999,2.0,36.0,3.0000000000000004,2.0,2.0,33960.494777563705,1314.0,17255.668202305642,1.108,1609.6641717640273,28.0,0.647,0.055,1,1,0,0,0
45.0,2.0,40.0,6.000000000000001,3.0,1.0,29140.146238953705,693.0,9562.048073888887,0.9140000000000001,1708.1623697765397,50.00000000000001,0.429,0.059,1,1,0,0,0
56.99999999999999,0.0,45.00000000000001,3.0000000000000004,2.0,2.0,24783.22228428912,845.0,1404.168633329207,1.108,2222.741531760841,45.00000000000001,0.8,0.371,0,1,0,0,1
33.0,0.0,22.0,3.0000000000000004,3.0,1.0,25645.785048194284,1113.0,2817.0907966944137,0.717,1715.6449113843162,45.00000000000001,0.607,0.275,1,1,0,0,0
34.0,2.0,24.0,6.000000000000001,2.0,2.0,25460.070229838937,1852.9999999999998,1764.2842955226204,0.9629999999999999,1780.0528637664904,35.0,1.059,0.506,0,1,0,0,1
53.0,1.0,36.0,2.0,2.0,3.0,24366.0144944077,0.0,1409.2573965128302,0.672,1257.9209295597798,28.0,0.3677,0.0,0,0,1,0,2
44.0,4.0,36.0,4.0,1.0,1.0,24505.071788795656,0.0,1675.7979140536604,0.619,1443.3420596277542,29.000000000000004,0.381,0.0,0,1,0,0,1
50.0,1.0,45.00000000000001,3.0000000000000004,2.0,2.0,31278.121125780577,1185.0,12891.643055133756,0.552,1456.6287173952528,45.99999999999999,0.643,0.07,1,1,0,0,0
33.0,3.0000000000000004,25.000000000000004,4.0,2.0,3.0,31123.99795751283,2104.0,11986.382444838935,0.955,1686.6326950413143,37.0,0.85,0.128,1,1,0,0,0
50.0,3.0000000000000004,45.00000000000001,4.0,2.0,3.0,33269.45371962109,1118.0,16251.224700425182,0.658,1761.407633878738,30.999999999999996,0.409,0.051,1,0,1,0,2
51.0,4.0,41.0,5.0,2.0,1.0,30904.38595012982,1437.0,12078.12546992748,0.584,1383.4302557903106,43.00000000000001,0.387,0.09,1,1,0,0,0
56.0,4.0,45.99999999999999,5.0,3.0,2.0,25752.879962048348,1150.0,2988.1023352441343,1.064,1989.4106912227105,50.00000000000001,0.724,0.269,0,1,0,0,1
55.0,3.0000000000000004,29.0,6.000000000000001,1.0,2.0,27202.219987006865,1309.0,5576.697748964858,0.504,1257.9209295597798,34.00000000000001,0.7,0.178,0,0,1,0,2
33.0,0.0,36.0,4.0,1.0,3.0,24366.0144944077,479.0,946.2909877892965,0.553,1742.7430423780702,37.0,0.37,0.333,1,0,1,0,2
42.0,3.0000000000000004,33.0,6.000000000000001,3.0,3.0,27778.613662360673,1077.0,6829.149594321816,0.8720000000000001,1638.8007901662659,58.00000000000001,0.415,0.125,0,1,0,0,1
53.99999999999999,2.0,44.0,4.0,3.0,3.0,32054.794288072437,1705.0,13853.520204580793,0.807,1257.9209295597798,36.0,0.895,0.091,1,1,0,0,0
60.00000000000001,0.0,49.0,5.0,3.0,1.0,25118.73466234108,1570.0,1363.81603143814,0.908,1883.1837972456012,57.0,0.781,0.53,0,1,0,0,1
58.0,3.0000000000000004,40.0,6.000000000000001,1.0,3.0,27633.982024718953,2517.0,5353.903039854721,1.108,1862.7903963987462,37.0,1.056,0.303,1,1,0,0,0
39.0,3.0000000000000004,28.000000000000004,4.0,2.0,2.0,25259.19613308532,2217.0,1016.9585006109825,1.06,1930.3706052904988,36.0,0.895,0.682,0,1,0,0,1
52.0,2.0,36.0,5.0,1.0,2.0,25128.508226746242,1358.0,1586.1289305008975,1.108,1613.4263905114105,30.0,1.067,0.456,1,1,0,0,0
45.0,3.0000000000000004,30.999999999999996,4.0,1.0,1.0,27869.13810289417,901.0,7137.117436192883,0.825,1850.7288654260562,45.00000000000001,0.667,0.102,0,1,0,0,1
42.0,3.0000000000000004,33.0,3.0000000000000004,3.0,2.0,25484.731409305845,2170.0,1510.5882351266189,0.524,1430.0455728919226,35.0,0.522,0.584,1,0,1,0,2
42.0,2.0,28.000000000000004,6.000000000000001,1.0,3.0,27192.58137402523,0.0,6655.578588166769,0.65,1257.9209295597798,28.0,0.412,0.0,1,1,0,0,0
56.99999999999999,4.0,49.0,4.0,2.0,3.0,31334.467007522515,0.0,13791.206025912183,0.709,1865.5726775631988,61.00000000000001,0.649,0.0,1,1,0,0,0
55.0,3.0000000000000004,35.0,4.0,1.0,3.0,32882.51764981429,0.0,16320.475946103988,0.8810000000000001,1257.9209295597798,28.0,0.667,0.0,1,0,1,0,2
44.0,3.0000000000000004,25.000000000000004,6.000000000000001,3.0,2.0,25178.30853460724,1040.0,1984.9848678341764,0.729,3958.0648204518648,78.0,0.56,0.337,0,0,0,1,1
50.0,3.0000000000000004,42.0,4.0,1.0,2.0,24764.455102656895,0.0,2170.4909826961384,0.668,1853.5130141343463,39.0,0.3677,0.0,0,1,0,0,1
51.0,2.0,40.0,5.0,1.0,2.0,29368.738894160393,1566.0,9301.043004618521,0.539,1399.6166163068015,28.0,0.529,0.128,1,1,0,0,0
37.0,1.0,22.0,6.000000000000001,2.0,1.0,26157.465259452896,0.0,4774.4340723068835,0.867,1643.4958245424118,32.0,0.778,0.0,1,1,0,0,0
36.0,2.0,24.0,3.0000000000000004,1.0,3.0,25198.30519847195,1592.9999999999998,1498.1416298179915,0.869,1617.187821936669,41.0,0.3677,0.51,0,1,0,0,1
51.0,2.0,36.0,5.0,3.0,1.0,28945.245667725805,2485.0,7819.959550560244,0.736,1257.9209295597798,28.0,0.857,0.221,0,1,0,0,1
60.00000000000001,1.0,49.0,3.0000000000000004,3.0,2.0,24876.898805869438,2021.0,462.9218717857392,0.9059999999999999,1753.0109661077524,45.99999999999999,0.586,0.819,1,1,0,0,0
43.0,2.0,28.000000000000004,4.0,2.0,3.0,33378.14712528535,1355.0,16281.188238698498,0.69,1859.0800181020381,55.0,0.571,0.061,1,1,0,0,0
46.0,3.0000000000000004,32.0,6.000000000000001,2.0,3.0,29039.149652796623,0.0,9909.013865151235,0.767,1257.9209295597798,28.0,0.688,0.0,1,1,0,0,0
43.0,2.0,33.0,5.0,2.0,2.0,25590.420919800163,852.0,2951.397112566665,0.4620000000000001,1463.2683649548583,45.00000000000001,0.3677,0.217,0,1,0,0,1
56.0,3.0000000000000004,49.0,3.0000000000000004,3.0,3.0,27504.18013454569,1371.9999999999998,6081.803898696739,0.896,1750.2112049452599,30.999999999999996,1.067,0.171,1,1,0,0,0
43.0,3.0000000000000004,34.0,6.000000000000001,2.0,1.0,30020.33310625821,2517.0,9741.246447793363,0.501,1483.172604075964,42.00000000000001,0.75,0.183,1,0,1,0,2
53.0,1.0,48.0,3.0000000000000004,3.0,3.0,36331.710412305074,1406.0,20977.702739478722,1.108,3043.7202951061754,47.0,0.3677,0.046,1,0,1,0,2
50.0,2.0,41.0,6.000000000000001,2.0,2.0,25256.762646629708,1762.0000000000002,1451.1871156134582,0.661,1258.208700035054,32.0,1.0,0.543,1,0,0,1,0
43.0,3.0000000000000004,36.0,6.000000000000001,1.0,3.0,25106.513644432325,2379.0,552.6006338913476,0.694,1541.8092254036924,57.0,0.676,0.81,0,1,0,0,1
53.99999999999999,3.0000000000000004,36.0,6.000000000000001,1.0,2.0,24366.0144944077,1133.0,462.9218717857392,0.759,1881.3308075532382,41.0,0.708,0.788,1,1,0,0,0
33.0,2.0,25.000000000000004,6.000000000000001,3.0,3.0,26684.666491399767,491.0,5319.6307995070665,1.054,2113.315999732465,59.00000000000001,0.405,0.079,1,1,0,0,0
58.0,2.0,49.0,3.0000000000000004,1.0,3.0,26653.4195782287,1166.0,4677.630688523396,0.803,1394.857434983156,28.0,0.3677,0.189,0,1,0,0,1
41.0,3.0000000000000004,26.0,4.0,3.0,2.0,29181.6690302543,1811.0,8778.464433759611,0.754,1440.4936404041284,30.999999999999996,0.476,0.153,1,0,1,0,2
48.0,3.0000000000000004,39.0,5.0,2.0,2.0,25974.132789293017,954.0,3587.268263861266,0.6,1539.9207042566961,45.00000000000001,0.452,0.202,1,0,1,0,2
55.0,2.0,36.0,5.0,2.0,1.0,26685.598781517794,2517.0,3539.4631939524616,0.607,1421.4926343531836,40.0,0.3677,0.403,1,0,1,0,2
53.99999999999999,2.0,45.00000000000001,3.0000000000000004,1.0,3.0,24366.0144944077,306.0,1114.2174802131792,1.035,1257.9209295597798,28.0,0.3677,0.213,0,1,0,0,1
35.0,3.0000000000000004,24.0,4.0,1.0,2.0,33908.45260269492,864.0,17443.806455983846,1.108,2349.568326809398,64.0,1.0,0.037,1,0,1,0,2
50.0,3.0000000000000004,36.0,5.0,2.0,3.0,34348.03799770255,1676.0,17665.709366206924,0.566,1288.8777914048258,30.999999999999996,0.55,0.068,1,0,1,0,2
55.0,4.0,41.0,2.0,2.0,2.0,35373.92530308931,900.0,19755.50806716404,1.031,1257.9209295597798,28.0,0.3677,0.033,1,1,0,0,0
45.0,0.0,35.0,6.000000000000001,1.0,3.0,26535.628867583608,1686.0,3996.750097805425,0.702,1257.9209295597798,35.0,0.591,0.285,0,0,0,0,1
34.0,2.0,36.0,6.000000000000001,1.0,2.0,27757.4104704877,2326.0,5748.993629807049,1.108,2409.0491271808687,63.0,0.615,0.271,1,1,0,0,0
55.0,4.0,41.0,4.0,3.0,3.0,25213.903955560247,2517.0,633.2109587906131,1.108,2025.29337827007,48.0,0.778,0.798,0,1,0,0,1
48.0,2.0,36.0,5.0,1.0,3.0,27105.707235325808,800.0,5830.17485950423,0.9859999999999999,1257.9209295597798,28.0,0.375,0.112,0,1,0,0,1
46.0,4.0,35.0,5.0,1.0,2.0,24414.329191969104,700.0,825.1298577381449,1.108,1800.5403018687985,28.0,1.067,0.456,1,1,0,0,0
60.00000000000001,0.0,49.0,3.0000000000000004,3.0,3.0,24706.11010314298,554.0,1533.5547972783975,0.857,1257.9209295597798,28.0,0.3677,0.261,0,1,0,0,1
48.0,1.0,35.0,3.0000000000000004,2.0,2.0,31406.886430862498,1213.0,13090.692390756487,0.604,1351.0137394712053,37.0,0.423,0.071,1,0,0,1,0
51.0,1.0,42.0,6.000000000000001,2.0,2.0,26488.301098762844,2387.0,3274.890319717251,0.76,1759.5420466644416,49.0,0.75,0.41,0,1,0,0,1
39.0,3.0000000000000004,29.0,3.0000000000000004,1.0,3.0,25399.063668064104,2517.0,1005.3039529991079,1.021,1572.9412106175216,43.00000000000001,0.3677,0.712,1,1,0,0,0
43.0,3.0000000000000004,33.0,3.0000000000000004,1.0,3.0,37777.86770087713,2129.0,22770.110281067744,0.587,1438.594443445472,37.99999999999999,0.583,0.062,1,1,0,0,0
53.0,3.0000000000000004,47.0,6.000000000000001,4.0,3.0,31077.49816996974,0.0,13364.730963370344,0.757,1263.0041964483355,41.0,0.708,0.0,1,0,1,0,2
38.0,2.0,36.0,5.0,3.0,3.0,24846.852616349483,843.0,1529.7280980838796,1.008,1445.2407550290868,28.0,0.4,0.35,1,1,0,0,0
49.00000000000001,2.0,43.0,4.0,1.0,2.0,25399.548290345978,0.0,3368.447388837817,0.48100000000000004,1257.9209295597798,37.99999999999999,0.462,0.0,0,0,1,0,2
37.0,0.0,30.999999999999996,5.0,2.0,2.0,24983.07298025641,1380.9999999999998,1279.1144243764604,0.794,1943.302205622192,60.00000000000001,0.429,0.515,0,1,0,0,1
53.0,3.0000000000000004,36.0,4.0,3.0,2.0,37777.86770087713,2517.0,22643.569836465605,0.741,1449.9866162242456,33.0,0.833,0.073,1,0,1,0,2
46.0,2.0,40.0,4.0,2.0,2.0,30724.175110962136,0.0,12775.113690732322,0.789,1396.7612587324204,30.0,0.667,0.0,1,0,1,0,2
